15;1076547602;147.228.57.22;9403dd38873890693d49ca5389e0b72b;/;
12;1076550289;195.47.114.32;043168d477815a66b85d49d66179f169;/ls/?&id=30&view=1,3,25,4,5&pozice=20;http://www.shop3.cz/ls/?id=30
12;1076550291;195.47.114.32;043168d477815a66b85d49d66179f169;/ls/?&id=30&view=1,3,25,4,5&pozice=120;http://www.shop3.cz/ls/?&id=30&view=1,3,25,4,5&pozice=20
12;1076550296;195.47.114.32;043168d477815a66b85d49d66179f169;/ls/?&id=30&view=1,3,25,4,5&pozice=100;http://www.shop3.cz/ls/?&id=30&view=1,3,25,4,5&pozice=120
17;1076550297;213.151.91.88;b9c5fdf2c7a2e4be1abaecf27b36c9b9;/ls/?id=156&sort=_11;http://www.shop7.cz/ls/?filtr=180,204&id=154&sort=_35&view=25,4,5,8,9,10,17
17;1076550301;213.151.91.88;b9c5fdf2c7a2e4be1abaecf27b36c9b9;/dt/?c=12408;http://www.shop7.cz/ls/?id=156&sort=_11
14;1076550304;66.196.72.37;c533230d1ba63e5ad5ba8f19e496ef37;/znacka/?c=66;
15;1076550312;160.218.96.129;3d06f2b0a18483e5c2d1343c9080d31d;/dt/?c=16394;
12;1076550313;195.47.114.32;043168d477815a66b85d49d66179f169;/ls/?&id=30&view=1,3,25,4,5&pozice=80;http://www.shop3.cz/ls/?&id=30&view=1,3,25,4,5&pozice=100
17;1076550316;213.151.91.88;b9c5fdf2c7a2e4be1abaecf27b36c9b9;/ls/?id=156&sort=_11;http://www.shop7.cz/ls/?filtr=180,204&id=154&sort=_35&view=25,4,5,8,9,10,17
12;1076550321;195.47.114.32;043168d477815a66b85d49d66179f169;/ls/index.php?&id=30&view=1,3,25,4,5&filtr=8;http://www.shop3.cz/ls/?&id=30&view=1,3,25,4,5&pozice=80
14;1076550332;64.68.82.55;f0ce87d4e89fb242cf86ad17c93e281a;/dt/?c=3299&tisk=ano;
12;1076550333;195.47.114.32;043168d477815a66b85d49d66179f169;/ls/?id=29&sort=13;http://www.shop3.cz/ls/index.php?&id=30&view=1,3,25,4,5&filtr=8
16;1076550336;195.205.63.200;b4438a5e31316ccb654207d365f85d63;/dt/?c=13162;http://search.6600.ru/db/sagem+myx-5m
12;1076550338;195.47.114.32;043168d477815a66b85d49d66179f169;/ls/index.php?&id=29&sort=13&view=1,3,25,4,5&filtr=8;http://www.shop3.cz/ls/?id=29&sort=13
12;1076550338;65.54.188.34;4630143cfad0915a484a3b9be099e58b;/dt/cetelem.php?castka=19960&typ=deset;
11;1076550339;194.213.203.181;5fcd5a06b6df92b6bae8b84d486d9a91;/ct/?c=147;http://www.shop2.cz/akce/
15;1076550340;193.85.66.190;5a2e915d1a593a21185e06132e0000ae;/df/pridat.php?id=14692;http://www.shop5.cz/ls/index.php?&id=75&view=6,9,21,29&sort=,4
15;1076550340;193.85.66.190;5a2e915d1a593a21185e06132e0000ae;/ls/index.php?&id=75&view=6,9,21,29&sort=,4;http://www.shop5.cz/ls/index.php?&id=75&view=6,9,21,29&sort=,4
15;1076550347;193.85.66.190;5a2e915d1a593a21185e06132e0000ae;/df/pridat.php?id=12218;http://www.shop5.cz/ls/index.php?&id=75&view=6,9,21,29&sort=,4
15;1076550348;193.85.66.190;5a2e915d1a593a21185e06132e0000ae;/ls/index.php?&id=75&view=6,9,21,29&sort=,4;http://www.shop5.cz/ls/index.php?&id=75&view=6,9,21,29&sort=,4
12;1076550350;212.71.185.17;f44ca3181f5b479bb1878370fc99d9fd;/ls/index.php?&id=40&view=2,3,12,17&sort=,_1;http://www.shop3.cz/ls/?id=40
15;1076550350;193.85.66.190;5a2e915d1a593a21185e06132e0000ae;/df/pridat.php?id=14693;http://www.shop5.cz/ls/index.php?&id=75&view=6,9,21,29&sort=,4
15;1076550351;193.85.66.190;5a2e915d1a593a21185e06132e0000ae;/ls/index.php?&id=75&view=6,9,21,29&sort=,4;http://www.shop5.cz/ls/index.php?&id=75&view=6,9,21,29&sort=,4
15;1076550353;193.85.66.190;5a2e915d1a593a21185e06132e0000ae;/df/pridat.php?id=11400;http://www.shop5.cz/ls/index.php?&id=75&view=6,9,21,29&sort=,4
15;1076550354;193.85.66.190;5a2e915d1a593a21185e06132e0000ae;/ls/index.php?&id=75&view=6,9,21,29&sort=,4;http://www.shop5.cz/ls/index.php?&id=75&view=6,9,21,29&sort=,4
16;1076550356;195.205.63.200;b4438a5e31316ccb654207d365f85d63;/ls/?id=121;http://www.shop6.cz/dt/?c=13162
15;1076550357;193.85.66.190;5a2e915d1a593a21185e06132e0000ae;/df/?tree=75&id=14692,12218,14693,11400;http://www.shop5.cz/ls/index.php?&id=75&view=6,9,21,29&sort=,4
12;1076550358;212.71.185.17;f44ca3181f5b479bb1878370fc99d9fd;/ls/index.php?&id=40&view=2,3,12,17&sort=,_1;http://www.shop3.cz/ls/index.php?&id=40&view=2,3,12,17&sort=,_1
15;1076550359;160.218.96.129;3d06f2b0a18483e5c2d1343c9080d31d;/ls/?&id=77&view=2,6,31&filtr=77,78,226,68,79,67,22,25;
15;1076550363;193.85.66.190;5a2e915d1a593a21185e06132e0000ae;/df/?tree=75&id=14692,12218,14693,11400;
14;1076550367;194.228.146.18;6cfa658f6d6343d6c23aa3970c961713;/dt/?c=16354;http://www.shop4.cz/ls/sety.php?id=164
15;1076550370;193.85.66.190;5a2e915d1a593a21185e06132e0000ae;/df/?tree=75&id=14692,12218,14693,11400;
12;1076550373;195.47.114.32;043168d477815a66b85d49d66179f169;/dt/?c=8956;http://www.shop3.cz/ls/index.php?&id=29&sort=13&view=1,3,25,4,5&filtr=8
11;1076550376;194.213.203.181;5fcd5a06b6df92b6bae8b84d486d9a91;/findf/?full=dvd;http://www.shop2.cz/ct/?c=147
14;1076550378;194.228.146.18;6cfa658f6d6343d6c23aa3970c961713;/dt/?c=16361;http://www.shop4.cz/ls/sety.php?id=164
16;1076550381;195.205.63.200;b4438a5e31316ccb654207d365f85d63;/dt/komentar.php?id=13162;http://www.shop6.cz/dt/?c=13162
12;1076550381;195.47.114.32;043168d477815a66b85d49d66179f169;/dt/obr.php?id=10053;
15;1076550382;193.85.66.190;5a2e915d1a593a21185e06132e0000ae;/df/smazat.php?id=14692;http://www.shop5.cz/df/?tree=75&id=14692,12218,14693,11400
15;1076550382;193.85.66.190;5a2e915d1a593a21185e06132e0000ae;/df/index.php?tree=75&id=12218,14693,11400;http://www.shop5.cz/df/?tree=75&id=14692,12218,14693,11400
14;1076550384;194.228.146.18;6cfa658f6d6343d6c23aa3970c961713;/dt/?c=16364;http://www.shop4.cz/ls/sety.php?id=164
11;1076550384;212.65.196.1;19f3a8450914a2fc25ab82aa39bd331f;/df/pridat.php?id=5231;http://www.shop2.cz/ls/?filtr=80,22&id=20&sort=&view=1,2,3,8
11;1076550384;212.65.196.1;19f3a8450914a2fc25ab82aa39bd331f;/ls/?filtr=80,22&id=20&sort=&view=1,2,3,8;http://www.shop2.cz/ls/?filtr=80,22&id=20&sort=&view=1,2,3,8
15;1076550386;193.85.66.190;5a2e915d1a593a21185e06132e0000ae;/df/smazat.php?id=12218;http://www.shop5.cz/df/index.php?tree=75&id=12218,14693,11400
15;1076550387;193.85.66.190;5a2e915d1a593a21185e06132e0000ae;/df/index.php?tree=75&id=14693,11400;http://www.shop5.cz/df/index.php?tree=75&id=12218,14693,11400
15;1076550389;193.85.66.190;5a2e915d1a593a21185e06132e0000ae;/df/smazat.php?id=14693;http://www.shop5.cz/df/index.php?tree=75&id=14693,11400
15;1076550391;193.85.66.190;5a2e915d1a593a21185e06132e0000ae;/df/index.php?tree=75&id=11400;http://www.shop5.cz/df/index.php?tree=75&id=14693,11400
15;1076550393;193.85.66.190;5a2e915d1a593a21185e06132e0000ae;/df/smazat.php?id=11400;http://www.shop5.cz/df/index.php?tree=75&id=11400
14;1076550393;65.54.188.29;fe75991c4926a9afe9a8a4bd24622775;/poradna/index.php?&tema_id=28&o=cas;
15;1076550393;193.85.66.190;5a2e915d1a593a21185e06132e0000ae;/df/index.php?tree=75&id=;http://www.shop5.cz/df/index.php?tree=75&id=11400
15;1076550398;193.85.66.190;5a2e915d1a593a21185e06132e0000ae;/ls/index.php?&id=75&view=6,9,21,29&sort=,4;http://www.shop5.cz/ls/index.php?&id=75&view=6,9,21,29&sort=,4
16;1076550398;66.196.72.79;697fac99f7e4962fb3464078040b20ea;/dt/?c=10147&tisk=ano;
12;1076550401;195.47.114.32;043168d477815a66b85d49d66179f169;/dt/param.php?id=444;
15;1076550403;193.85.66.190;5a2e915d1a593a21185e06132e0000ae;/df/pridat.php?id=4822;http://www.shop5.cz/ls/index.php?&id=75&view=6,9,21,29&sort=,4
15;1076550403;193.85.66.190;5a2e915d1a593a21185e06132e0000ae;/ls/index.php?&id=75&view=6,9,21,29&sort=,4;http://www.shop5.cz/ls/index.php?&id=75&view=6,9,21,29&sort=,4
14;1076550408;65.54.188.29;879b07d595e9376eba6eda7cb803bd27;/poradna/index.php?th=16512&ths=1;
15;1076550409;193.85.66.190;5a2e915d1a593a21185e06132e0000ae;/df/pridat.php?id=11398;http://www.shop5.cz/ls/index.php?&id=75&view=6,9,21,29&sort=,4
15;1076550410;193.85.66.190;5a2e915d1a593a21185e06132e0000ae;/ls/index.php?&id=75&view=6,9,21,29&sort=,4;http://www.shop5.cz/ls/index.php?&id=75&view=6,9,21,29&sort=,4
17;1076550413;212.20.97.154;bf885f738b43b9b7531453aa9d841b45;/ls/index.php?&id=155&view=1,2,3,4,38,6,31,35&sort=45,4&filtr=157;http://www.shop7.cz/ls/index.php?&id=155&view=1,2,3,4,38,6,31,35&sort=45,4&pozice=60
15;1076550414;193.85.66.190;5a2e915d1a593a21185e06132e0000ae;/df/pridat.php?id=11077;http://www.shop5.cz/ls/index.php?&id=75&view=6,9,21,29&sort=,4
15;1076550415;193.85.66.190;5a2e915d1a593a21185e06132e0000ae;/ls/index.php?&id=75&view=6,9,21,29&sort=,4;http://www.shop5.cz/ls/index.php?&id=75&view=6,9,21,29&sort=,4
15;1076550416;160.218.96.129;3d06f2b0a18483e5c2d1343c9080d31d;/dt/?c=13707;
11;1076550416;212.65.196.1;19f3a8450914a2fc25ab82aa39bd331f;/onakupu/;http://www.shop2.cz/ls/?filtr=80,22&id=20&sort=&view=1,2,3,8
14;1076550417;65.54.188.29;7e53d36a6580d47cf9b3627b0fe546dd;/dt/?c=2366&tisk=ano&komentare=1;
15;1076550418;217.229.63.181;791fde7c2ee3043e1e2113d4f165ac49;/dt/?c=14692;
15;1076550419;193.85.66.190;5a2e915d1a593a21185e06132e0000ae;/df/pridat.php?id=12055;http://www.shop5.cz/ls/index.php?&id=75&view=6,9,21,29&sort=,4
11;1076550419;194.213.203.181;5fcd5a06b6df92b6bae8b84d486d9a91;/findf/?full=dvd+panasonic;http://www.shop2.cz/findf/?full=dvd
15;1076550419;193.85.66.190;5a2e915d1a593a21185e06132e0000ae;/ls/index.php?&id=75&view=6,9,21,29&sort=,4;http://www.shop5.cz/ls/index.php?&id=75&view=6,9,21,29&sort=,4
12;1076550419;195.47.114.32;043168d477815a66b85d49d66179f169;/dt/param.php?id=270;
14;1076550420;194.228.146.18;6cfa658f6d6343d6c23aa3970c961713;/ls/sety.php?id=164&tisk=ano;http://www.shop4.cz/ls/sety.php?id=164
15;1076550422;193.85.66.190;5a2e915d1a593a21185e06132e0000ae;/df/?tree=75&id=4822,11398,11077,12055;http://www.shop5.cz/ls/index.php?&id=75&view=6,9,21,29&sort=,4
16;1076550433;195.205.63.200;b4438a5e31316ccb654207d365f85d63;/dt/komentar.php?id=13162;http://www.shop6.cz/dt/komentar.php?id=13162
17;1076550433;212.20.97.154;bf885f738b43b9b7531453aa9d841b45;/ls/index.php?&id=155&view=1,2,3,4,38,6,31,35&sort=45,4,_1&filtr=157;http://www.shop7.cz/ls/index.php?&id=155&view=1,2,3,4,38,6,31,35&sort=45,4&filtr=157
16;1076550433;195.205.63.200;b4438a5e31316ccb654207d365f85d63;/dt/?id=13162&;http://www.shop6.cz/dt/komentar.php?id=13162
16;1076550434;195.205.63.200;b4438a5e31316ccb654207d365f85d63;/dt/?c=13162;http://www.shop6.cz/dt/komentar.php?id=13162
14;1076550437;65.54.188.29;fda60bcfa5ba7f6521963757b25554b9;/dt/?c=4969;
15;1076550457;160.218.96.129;3d06f2b0a18483e5c2d1343c9080d31d;/ls/?&id=77&view=2,6,31&filtr=77,78,226,68,79,67,22,25;
12;1076550463;195.47.114.32;043168d477815a66b85d49d66179f169;/dt/cetelem.php?castka=20810&typ=deset;
14;1076550463;65.54.188.29;b7864394cc78ba7a64f868e5fa45b33f;/dt/?c=11971;
16;1076550469;195.205.63.200;b4438a5e31316ccb654207d365f85d63;/ls/?id=132;http://www.shop6.cz/dt/?c=13162
15;1076550475;160.218.96.129;3d06f2b0a18483e5c2d1343c9080d31d;/ls/?&id=77&view=2,6,31&filtr=77,78,226,68,79,67,22,25&pozice=20;
15;1076550475;193.85.66.190;5a2e915d1a593a21185e06132e0000ae;/df/?tree=75&id=4822,11398,11077,12055;
12;1076550476;194.213.203.181;09561178c0369ef373574fa729136fd0;/akce/;http://www.slevy.cz/
14;1076550479;65.54.188.29;7370904f7db7f831f1f16ee32c7b177c;/dt/?c=2682&tisk=ano&tisk=ano;
14;1076550479;194.228.146.18;6cfa658f6d6343d6c23aa3970c961713;/dt/?c=13956;http://www.shop4.cz/ls/sety.php?id=164
15;1076550481;193.85.66.190;5a2e915d1a593a21185e06132e0000ae;/df/smazat.php?id=4822;http://www.shop5.cz/df/?tree=75&id=4822,11398,11077,12055
15;1076550482;193.85.66.190;5a2e915d1a593a21185e06132e0000ae;/df/index.php?tree=75&id=11398,11077,12055;http://www.shop5.cz/df/?tree=75&id=4822,11398,11077,12055
15;1076550486;193.85.66.190;5a2e915d1a593a21185e06132e0000ae;/dt/?c=11398;http://www.shop5.cz/df/index.php?tree=75&id=11398,11077,12055
14;1076550488;64.68.82.135;fea53776137c4f247cd2ad152fbc5bef;/dt/obr.php?id=18735;
16;1076550489;195.205.63.200;b4438a5e31316ccb654207d365f85d63;/ls/index.php?&id=132&view=2,8,9,10,12,13&sort=,_1;http://www.shop6.cz/ls/?id=132
15;1076550492;193.85.66.190;5a2e915d1a593a21185e06132e0000ae;/df/index.php?tree=75&id=11398,11077,12055;http://www.shop5.cz/df/?tree=75&id=4822,11398,11077,12055
16;1076550494;195.205.63.200;b4438a5e31316ccb654207d365f85d63;/ls/?id=139;http://www.shop6.cz/ls/?id=132
15;1076550497;193.85.66.190;5a2e915d1a593a21185e06132e0000ae;/df/smazat.php?id=11398;http://www.shop5.cz/df/index.php?tree=75&id=11398,11077,12055
15;1076550497;193.85.66.190;5a2e915d1a593a21185e06132e0000ae;/df/index.php?tree=75&id=11077,12055;http://www.shop5.cz/df/index.php?tree=75&id=11398,11077,12055
16;1076550498;195.205.63.200;b4438a5e31316ccb654207d365f85d63;/ls/?id=148;http://www.shop6.cz/ls/?id=139
12;1076550498;65.54.188.34;1fd44b0ad8de44d90ca8beac54e53984;/dt/?c=9554&tisk=ano;
14;1076550499;65.54.188.29;56b4a7f2e7a2f97acb2eee711f4948fe;/dt/?c=9847&tisk=ano&tisk=ano;
12;1076550500;195.47.114.32;043168d477815a66b85d49d66179f169;/dt/cetelem.php?castka=20810&typ=deset;http://www.shop3.cz/dt/cetelem.php?castka=20810&typ=deset
16;1076550501;195.205.63.200;b4438a5e31316ccb654207d365f85d63;/ls/?id=114;http://www.shop6.cz/ls/?id=148
16;1076550503;195.205.63.200;b4438a5e31316ccb654207d365f85d63;/ls/?id=113;http://www.shop6.cz/ls/?id=114
16;1076550505;195.205.63.200;b4438a5e31316ccb654207d365f85d63;/ls/?id=121;http://www.shop6.cz/ls/?id=113
11;1076550507;212.65.196.1;19f3a8450914a2fc25ab82aa39bd331f;/txt/?c=726;http://www.shop2.cz/onakupu/
15;1076550507;193.85.66.190;5a2e915d1a593a21185e06132e0000ae;/df/smazat.php?id=11077;http://www.shop5.cz/df/index.php?tree=75&id=11077,12055
15;1076550508;193.85.66.190;5a2e915d1a593a21185e06132e0000ae;/df/index.php?tree=75&id=12055;http://www.shop5.cz/df/index.php?tree=75&id=11077,12055
10;1076550509;65.73.71.192;b249095513c7085c1039751a23dc6a99;/dt/?c=8541;http://search.yahoo.com/search?p=Dolphingames.com&ei=UTF-8&n=20&fl=0&x=wrt
15;1076550511;193.85.66.190;5a2e915d1a593a21185e06132e0000ae;/df/smazat.php?id=12055;http://www.shop5.cz/df/index.php?tree=75&id=12055
15;1076550511;193.85.66.190;5a2e915d1a593a21185e06132e0000ae;/df/index.php?tree=75&id=;http://www.shop5.cz/df/index.php?tree=75&id=12055
15;1076550513;160.218.96.129;3d06f2b0a18483e5c2d1343c9080d31d;/dt/?c=14564;
14;1076550516;65.54.188.29;246d07a8ae79ac7c23800f5c57fa1b64;/dt/?c=5033&tisk=ano&tisk=ano;
14;1076550526;65.54.188.29;cf53c14ca525d77e3ca0695e9a9ecd0e;/dt/?c=3011&tisk=ano;
15;1076550526;193.85.66.190;5a2e915d1a593a21185e06132e0000ae;/ls/index.php?&id=75&view=6,9,21,29&sort=,4;http://www.shop5.cz/ls/index.php?&id=75&view=6,9,21,29&sort=,4
12;1076550538;194.213.203.181;09561178c0369ef373574fa729136fd0;/ct/?c=155;http://www.shop3.cz/akce/
17;1076550548;212.20.97.154;bf885f738b43b9b7531453aa9d841b45;/dt/?c=16197;http://www.shop7.cz/ls/index.php?&id=155&view=1,2,3,4,38,6,31,35&sort=45,4,_1&filtr=157
14;1076550549;64.68.82.176;ffbb999745d2942e1ae4f83a7b011e5b;/dt/obr.php?id=4100;
12;1076550550;194.213.203.181;09561178c0369ef373574fa729136fd0;/ls/?id=33;http://www.shop3.cz/ct/?c=155
14;1076550551;64.68.82.178;fa34a493ac207f653d8a54126a3a006d;/dt/obr.php?id=3867;
12;1076550557;194.213.203.181;09561178c0369ef373574fa729136fd0;/ct/?c=155;http://www.shop3.cz/akce/
12;1076550563;195.47.114.32;043168d477815a66b85d49d66179f169;/dt/prisl.php?id=6661;
16;1076550567;66.196.90.9;372ee8b632a08137190a0fc0426c11a9;/dt/?c=10134;
14;1076550572;64.68.82.178;9bdfff9e002eb3c88ba4c3c8814e3d68;/poradna/index.php?th=8426&ths=1;
12;1076550576;64.68.82.142;10a7559262e97d827af4ac0086828551;/dt/?c=7379&tisk=ano;
15;1076550581;160.218.96.129;3d06f2b0a18483e5c2d1343c9080d31d;/ls/?&id=77&view=2,6,31&filtr=77,78,226,68,79,67,22,25&pozice=20;
14;1076550583;64.68.82.25;967c15c608a9e99655c8ae8ebf48f394;/dt/prisl.php?id=4223;
12;1076550585;64.68.82.159;5b3f942abd6e2235e59ba75428ba321a;/dt/?c=9785&tisk=ano;
14;1076550595;64.68.82.44;79ff36e600913aa6270f2fa526467efc;/dt/obr.php?id=3129;
10;1076550604;193.85.66.190;79e718c29dde238fba80d837b99248cd;/dt/?c=9699;http://www.shop1.cz/ls/index.php?&id=3&view=1,9,11,29,35&sort=,19&pozice=100
11;1076550613;212.65.196.1;19f3a8450914a2fc25ab82aa39bd331f;/onakupu/;http://www.shop2.cz/ls/?filtr=80,22&id=20&sort=&view=1,2,3,8
11;1076550622;212.65.196.1;19f3a8450914a2fc25ab82aa39bd331f;/kontakt/;http://www.shop2.cz/onakupu/
15;1076550631;217.229.63.181;791fde7c2ee3043e1e2113d4f165ac49;/dt/?c=14693;
15;1076550638;160.218.96.129;3d06f2b0a18483e5c2d1343c9080d31d;/ls/?&id=77&view=2,6,31&filtr=77,78,226,68,79,67,22,25;
11;1076550641;212.20.112.97;1e16c882243b074bd981d8950b6099aa;/;http://search.centrum.cz/katalog/search.php?q=audio+video&sec=mix&ie=windows-1250&oe=windows-1250
16;1076550676;66.196.90.96;41045f61c2f43104576f6108171827f2;/dt/?c=15272;
11;1076550680;212.65.196.1;19f3a8450914a2fc25ab82aa39bd331f;/ls/?filtr=80,22&id=20&sort=&view=1,2,3,8;http://www.shop2.cz/ls/?filtr=80,22&id=20&sort=&view=1,2,3,8
15;1076550686;160.218.96.129;3d06f2b0a18483e5c2d1343c9080d31d;/df/?tree=77&id=16347,16349;
11;1076550686;212.20.112.97;1e16c882243b074bd981d8950b6099aa;/ct/?c=146;http://www.shop2.cz/
11;1076550687;212.65.196.1;19f3a8450914a2fc25ab82aa39bd331f;/df/?tree=20&id=5231;http://www.shop2.cz/ls/?filtr=80,22&id=20&sort=&view=1,2,3,8
12;1076550691;65.54.188.34;6c71c43e1d56a51c500ce8351a3c5039;/dt/?c=10156;
16;1076550700;65.54.188.42;b2e8dd9cfebf4d987e9f56b71e910206;/dt/?c=10322&tisk=ano&tisk=ano;
11;1076550724;212.20.112.97;1e16c882243b074bd981d8950b6099aa;/ls/?id=13;http://www.shop2.cz/ct/?c=146
15;1076550733;160.218.96.129;3d06f2b0a18483e5c2d1343c9080d31d;/ls/?id=77;
11;1076550740;212.20.112.97;1e16c882243b074bd981d8950b6099aa;/dt/?c=11304;http://www.shop2.cz/ls/?id=13
11;1076550748;212.65.196.1;19f3a8450914a2fc25ab82aa39bd331f;/ls/?filtr=80,22&id=20&sort=&view=1,2,3,8;http://www.shop2.cz/ls/?filtr=80,22&id=20&sort=&view=1,2,3,8
12;1076550773;65.54.188.34;f1ef8d2d5d14e3637dca099e0d4307f3;/dt/?c=13351&komentare=1;
15;1076550774;160.218.96.129;3d06f2b0a18483e5c2d1343c9080d31d;/df/;
11;1076550776;212.65.196.1;19f3a8450914a2fc25ab82aa39bd331f;/poradna/;http://www.shop2.cz/ls/?filtr=80,22&id=20&sort=&view=1,2,3,8
11;1076550788;212.65.196.1;19f3a8450914a2fc25ab82aa39bd331f;/onakupu/;http://www.shop2.cz/poradna/
14;1076550793;65.54.188.29;31c13b00db11607d569dcf5a62ff0dc0;/dt/obr.php?id=3172;
14;1076550798;65.54.188.29;92da8aa7161d86c2b9d395d6526afa73;/dt/?c=3652&tisk=ano;
15;1076550805;160.218.96.129;3d06f2b0a18483e5c2d1343c9080d31d;/ls/?filtr=77,78,226,68,79,67,22,25&id=77&sort=&view=2,6,31;
14;1076550814;65.54.188.29;68c789f07372a7bb3339a9ab2de55d71;/poradna/index.php?th=23049&ths=1;
11;1076550817;212.20.112.97;1e16c882243b074bd981d8950b6099aa;/dt/?c=12178;http://www.shop2.cz/ls/?id=13
15;1076550819;160.218.96.129;3d06f2b0a18483e5c2d1343c9080d31d;/dt/?c=13697;
14;1076550825;65.54.188.29;f255a3ac352a1a07d56ad2817293994b;/dt/obr.php?id=3465;
10;1076550826;193.85.66.190;79e718c29dde238fba80d837b99248cd;/ls/index.php?&id=3&view=1,9,11,29,35&sort=,19&pozice=100;http://www.shop1.cz/ls/index.php?&id=3&view=1,9,11,29,35&sort=,19&pozice=100
14;1076550831;65.54.188.29;ae11e5b2f523b5c5e9d67b16800a2b82;/poradna/index.php?&tema_id=21&o=casd&pozice=60;
15;1076550837;160.218.96.129;3d06f2b0a18483e5c2d1343c9080d31d;/ls/?filtr=77,78,226,68,79,67,22,25&id=77&sort=&view=2,6,31;
15;1076550848;217.229.63.181;791fde7c2ee3043e1e2113d4f165ac49;/dt/?c=11081;
14;1076550858;65.54.188.29;50987dc20ff8aecc4642349364406652;/dt/?c=2946&tisk=ano;
16;1076550868;66.196.90.157;3f254de7bfd9dc61994bd8e0f95c255e;/dt/obr.php?id=11647;
15;1076550880;216.39.50.159;2c4c4cae2d78a8f22959ca9bbda437d8;/;
11;1076550880;212.20.112.97;1e16c882243b074bd981d8950b6099aa;/dt/obr.php?id=14650;http://www.shop2.cz/dt/?c=12178
11;1076550951;212.20.112.97;1e16c882243b074bd981d8950b6099aa;/dt/?c=12177;http://www.shop2.cz/ls/?id=13
14;1076550955;65.54.188.29;af207c9375200e196bff5890ee5ca1b3;/dt/obr.php?id=18534;
14;1076550958;65.54.188.29;d8b50a5ad13e93bd54104271eead3ff8;/poradna/index.php?th=17218&ths=1;
14;1076550973;65.54.188.29;6006bba120697c3f7595c2d31d1a2a39;/poradna/index.php?th=16815&ths=1;
14;1076551003;65.54.188.29;de00b9118bf162dded6dc49f1b2b6a3b;/dt/obr.php?id=18491;
14;1076551007;65.54.188.29;85a202967a6c6317112ab07b915fd138;/poradna/index.php?th=17083&ths=1;
14;1076551019;65.54.188.29;6bdfda7ec74ce7408e08a7e43fc035b8;/poradna/index.php?th=18485&ths=1;
14;1076551031;65.54.188.29;aec48a90648dd1ff52d8fdca74833015;/poradna/index.php?th=8744&ths=1;
11;1076551034;212.20.112.97;1e16c882243b074bd981d8950b6099aa;/dt/?c=13518;http://www.shop2.cz/ls/?id=13
14;1076551047;65.54.188.29;91a937291071106e88f1aa3a4deb963d;/poradna/index.php?th=23820&ths=1;
11;1076551050;212.20.112.97;1e16c882243b074bd981d8950b6099aa;/dt/obr.php?id=16060;http://www.shop2.cz/dt/?c=13518
14;1076551060;65.54.188.29;34890ce0692d76d7d1716446c1dadbb4;/poradna/index.php?&tema_id=28&o=casd&pozice=140;
15;1076551060;217.229.63.181;791fde7c2ee3043e1e2113d4f165ac49;/dt/?c=13117;
14;1076551073;65.54.188.29;5a31d85f64190e38312c61c640f728ac;/dt/?c=4974&tisk=ano;
11;1076551100;212.20.112.97;1e16c882243b074bd981d8950b6099aa;/ls/?&id=13&view=2,3,4,5,8&pozice=20;http://www.shop2.cz/ls/?id=13
10;1076551103;193.85.66.190;d7a814ab5a4738dff08e4a3175a4eace;/dt/param.php?id=205;
11;1076551122;212.20.112.97;1e16c882243b074bd981d8950b6099aa;/dt/?c=762;http://www.shop2.cz/ls/?&id=13&view=2,3,4,5,8&pozice=20
17;1076551124;193.179.161.10;fc3a6c9d6f41bbad029f0776c8c59968;/;http://www.shop.cz/
11;1076551124;65.54.188.19;1d92f75e90d1eb01ee1f4917eac37fc3;/dt/?c=14473&tisk=ano&tisk=ano;
17;1076551131;193.179.161.10;fc3a6c9d6f41bbad029f0776c8c59968;/ls/?id=158&sort=11;http://www.shop7.cz/
17;1076551135;193.179.161.10;fc3a6c9d6f41bbad029f0776c8c59968;/ls/preber.php;http://www.shop7.cz/ls/?id=158&sort=11
17;1076551135;193.179.161.10;fc3a6c9d6f41bbad029f0776c8c59968;/ls/?filtr=2&id=158&sort=11&view=1,3,9,11,16,17;http://www.shop7.cz/ls/?id=158&sort=11
17;1076551139;193.179.161.10;fc3a6c9d6f41bbad029f0776c8c59968;/ls/preber.php;http://www.shop7.cz/ls/?filtr=2&id=158&sort=11&view=1,3,9,11,16,17
17;1076551139;193.179.161.10;fc3a6c9d6f41bbad029f0776c8c59968;/ls/?filtr=&id=158&sort=11&view=1,3,9,11,16,17;http://www.shop7.cz/ls/?filtr=2&id=158&sort=11&view=1,3,9,11,16,17
10;1076551139;194.212.169.221;52307613f4214f7ab1d18f5dbcb0eb9a;/;http://search.seznam.cz/search.cgi?w=Olympus+C-750+UZ+&mod=l-p-s-1-y-n&a=0
17;1076551140;193.179.161.10;fc3a6c9d6f41bbad029f0776c8c59968;/ls/preber.php;http://www.shop7.cz/ls/?filtr=&id=158&sort=11&view=1,3,9,11,16,17
17;1076551140;193.179.161.10;fc3a6c9d6f41bbad029f0776c8c59968;/ls/?filtr=12&id=158&sort=11&view=1,3,9,11,16,17;http://www.shop7.cz/ls/?filtr=&id=158&sort=11&view=1,3,9,11,16,17
11;1076551143;212.20.112.97;1e16c882243b074bd981d8950b6099aa;/dt/?c=14995;http://www.shop2.cz/ls/?&id=13&view=2,3,4,5,8&pozice=20
10;1076551143;194.212.169.221;52307613f4214f7ab1d18f5dbcb0eb9a;/ct/?c=141;http://www.shop1.cz/
