14;1074978002;195.70.128.222;44a9ee3fb35d37ca22a60a7b326f069f;/;http://www.caramba.cz/page.php?PgID=3
15;1074980709;160.218.40.25;2c88c705f442cb398e29b03b28c5b71d;/ls/?id=75;http://www.shop5.cz/
14;1074980719;212.11.100.89;6801bf0c43288414ca6016302b7eed42;/dt/?c=2982;http://www.shop4.cz/ls/index.php?&id=60&view=1,2,3,13,19,14&p_13=nerez&p_16=ano&filtr=39,42,29,41&sort=,4
12;1074980718;145.254.164.239;be58d0195359ec7329d7d35f06e0e4be;/dt/?c=9956;http://www.google.de/search?num=50&hl=de&ie=UTF-8&oe=UTF-8&q=jvc+dr-d70+e&spell=1
14;1074980722;193.108.67.10;9ea4684257e93ce009f44470dd739a78;/ls/?&id=53&view=1,2,3,4,5,6,21,11&pozice=40;http://www.shop4.cz/ls/?&id=53&view=1,2,3,4,5,6,21,11&pozice=60
12;1074980705;195.47.9.108;32b7a83394c4cc4a5e5722f566d53044;/;http://www.shop2.cz/
14;1074980725;194.228.133.103;232764044ff68d10241ffc25a59e89ca;/ls/preber.php;http://www.shop4.cz/ls/?&p_6=A&p_11=b%EDl%E1&p_13=ano&id=59&view=1%2C2%2C3%2C4%2C5%2C6%2C11%2C12&&aktul=0
14;1074980724;212.11.116.208;5834c601db07ed7ddc1367526882c964;/dt/?c=2276;http://www.shop4.cz/ls/?&view=1%2C2%2C3%2C4%2C6%2C18%2C22%2C23%2C24%2C15%2C10&id=51&sort=%2C4&
14;1074980725;194.228.133.103;232764044ff68d10241ffc25a59e89ca;/ls/?filtr=40&id=59&sort=&view=1,2,3,4,5,6,11,12&p_6=A&p_11=bílá&p_13=ano;http://www.shop4.cz/ls/?&p_6=A&p_11=b%EDl%E1&p_13=ano&id=59&view=1%2C2%2C3%2C4%2C5%2C6%2C11%2C12&&aktul=0
10;1074980727;62.245.87.4;80d7934647bd1a09f7af39f199c01a9b;/;http://www.shop.cz
14;1074980728;194.228.133.103;232764044ff68d10241ffc25a59e89ca;/ls/preber.php;http://www.shop4.cz/ls/?filtr=40&id=59&sort=&view=1,2,3,4,5,6,11,12&p_6=A&p_11=bílá&p_13=ano
17;1074980728;62.84.131.161;8f0de45e21a846443c9c79f8910e7cc1;/dt/?c=14794&tisk=ano;
14;1074980728;194.228.133.103;232764044ff68d10241ffc25a59e89ca;/ls/?filtr=40,35&id=59&sort=&view=1,2,3,4,5,6,11,12&p_6=A&p_11=bílá&p_13=ano;http://www.shop4.cz/ls/?filtr=40&id=59&sort=&view=1,2,3,4,5,6,11,12&p_6=A&p_11=bílá&p_13=ano
14;1074980729;80.218.108.56;3377cd5510444bbcc8be0797eb4a52dc;/;http://ad2.billboard.cz/please/redirect/328/2/1/1//time=1074980704;random=1612475056;uu=1267529606;uwi=1024;uhe=768;uce=1;param=22580/34134_4
14;1074980730;160.218.40.12;929e167df09acec8273bd6940c0bd940;/findp/preber3.php;http://www.shop4.cz/findp/?akce=11&p_18=ano&p_9=300&p_9_=>&p_11=HEPA+omyvateln%FD&id=101&view=8%2C9%2C10%2C11%2C15&&aktul=1
14;1074980731;194.228.133.103;232764044ff68d10241ffc25a59e89ca;/ls/preber.php;http://www.shop4.cz/ls/?filtr=40,35&id=59&sort=&view=1,2,3,4,5,6,11,12&p_6=A&p_11=bílá&p_13=ano
10;1074980731;62.245.87.4;80d7934647bd1a09f7af39f199c01a9b;/ct/?c=141;http://www.shop1.cz/
14;1074980731;194.228.133.103;232764044ff68d10241ffc25a59e89ca;/ls/?filtr=40,35,36&id=59&sort=&view=1,2,3,4,5,6,11,12&p_6=A&p_11=bílá&p_13=ano;http://www.shop4.cz/ls/?filtr=40,35&id=59&sort=&view=1,2,3,4,5,6,11,12&p_6=A&p_11=bílá&p_13=ano
17;1074980733;195.113.61.153;f00918ba2069e47fd8eb926d76a52aac;/;http://www.shop3.cz/ls/index.php?&id=35&view=2,3,4&filtr=14
14;1074980733;194.228.133.103;232764044ff68d10241ffc25a59e89ca;/ls/preber.php;http://www.shop4.cz/ls/?filtr=40,35,36&id=59&sort=&view=1,2,3,4,5,6,11,12&p_6=A&p_11=bílá&p_13=ano
14;1074980734;194.228.133.103;232764044ff68d10241ffc25a59e89ca;/ls/?filtr=40,42,35,36&id=59&sort=&view=1,2,3,4,5,6,11,12&p_6=A&p_11=bílá&p_13=ano;http://www.shop4.cz/ls/?filtr=40,35,36&id=59&sort=&view=1,2,3,4,5,6,11,12&p_6=A&p_11=bílá&p_13=ano
10;1074980734;62.245.87.4;80d7934647bd1a09f7af39f199c01a9b;/ls/?id=3;http://www.shop1.cz/ct/?c=141
14;1074980731;160.218.40.12;929e167df09acec8273bd6940c0bd940;/findp/?akce=11&p_18=ano&p_9=300&p_9_=>&p_11=HEPA&id=101&view=8%2C9%2C10%2C11%2C15&&aktul=1;http://www.shop4.cz/findp/?akce=11&p_18=ano&p_9=300&p_9_=>&p_11=HEPA+omyvateln%FD&id=101&view=8%2C9%2C10%2C11%2C15&&aktul=1
17;1074980736;195.113.61.153;f00918ba2069e47fd8eb926d76a52aac;/ls/?id=155&sort=45;http://www.shop7.cz/
10;1074980737;194.228.206.134;68c8b2417db6a4c2142f3fee2fdea539;/;http://stereomag.cz/quido.php?category_id=44&dev_id=343&act=detail&mode=
10;1074980738;212.20.106.139;97a8df554625f3563859fbcbcbbc818b;/ls/preber.php;http://www.shop1.cz/ls/?filtr=12,1&id=3&sort=&view=1,9,11,29,35
17;1074980739;195.113.61.153;f00918ba2069e47fd8eb926d76a52aac;/ls/index.php?&id=155&sort=45&view=1,2,3,4,38,6,31,35&filtr=12;http://www.shop7.cz/ls/?id=155&sort=45
14;1074980737;193.108.67.10;9ea4684257e93ce009f44470dd739a78;/ls/?&id=53&view=1,2,3,4,5,6,21,11&pozice=20;http://www.shop4.cz/ls/?&id=53&view=1,2,3,4,5,6,21,11&pozice=40
10;1074980738;212.20.106.139;97a8df554625f3563859fbcbcbbc818b;/ls/?filtr=12,4,1&id=3&sort=&view=1,9,11,29,35;http://www.shop1.cz/ls/?filtr=12,1&id=3&sort=&view=1,9,11,29,35
12;1074980734;160.218.150.89;08e94dd98a55781ccf182b2c05926ae1;/znacka/?c=102;
10;1074980740;212.71.160.201;811518ae4157402f4110511a315a9367;/dt/param.php?id=183;
15;1074980741;160.218.40.25;2c88c705f442cb398e29b03b28c5b71d;/ls/preber.php;http://www.shop5.cz/ls/?id=75
14;1074980741;194.228.133.103;232764044ff68d10241ffc25a59e89ca;/ls/index.php?&id=59&view=1,2,3,4,5,6,11,12&p_6=A&p_11=bílá&p_13=ano&filtr=40,42,35,36&sort=,4;http://www.shop4.cz/ls/?filtr=40,42,35,36&id=59&sort=&view=1,2,3,4,5,6,11,12&p_6=A&p_11=bílá&p_13=ano
10;1074980742;62.245.87.4;80d7934647bd1a09f7af39f199c01a9b;/ls/preber.php;http://www.shop1.cz/ls/?id=3
10;1074980742;62.245.87.4;80d7934647bd1a09f7af39f199c01a9b;/ls/?filtr=1&id=3&sort=&view=1,9,11,29,35;http://www.shop1.cz/ls/?id=3
14;1074980746;80.250.1.185;9bfab9930b08bc193c7374db94138d6d;/df/pridat.php?id=9765;http://www.shop4.cz/dt/?c=9765
14;1074980746;80.250.1.185;9bfab9930b08bc193c7374db94138d6d;/dt/?c=9765;http://www.shop4.cz/dt/?c=9765
14;1074980748;160.218.40.12;929e167df09acec8273bd6940c0bd940;/findp/preber3.php;http://www.shop4.cz/findp/?akce=11&p_18=ano&p_9=300&p_9_=>&p_11=HEPA&id=101&view=8%2C9%2C10%2C11%2C15&&aktul=1
17;1074980748;62.84.131.158;48e30d647faa24156142aa7a94423fe5;/dt/?c=15594&tisk=ano;
14;1074980749;194.212.129.8;be0b2efb037db0e4759758ba4c6ed062;/ls/preber.php;http://www.shop4.cz/ls/?filtr=36&id=46&sort=&view=1,2,3,6,4,16,5,12
14;1074980749;160.218.40.12;929e167df09acec8273bd6940c0bd940;/ls/?&p_18=ano&p_9=300&p_9_=>&p_11=HEPA&id=101&view=8%2C9%2C10%2C11%2C15&&aktul=1;http://www.shop4.cz/findp/?akce=11&p_18=ano&p_9=300&p_9_=>&p_11=HEPA&id=101&view=8%2C9%2C10%2C11%2C15&&aktul=1
14;1074980749;194.212.129.8;be0b2efb037db0e4759758ba4c6ed062;/ls/?filtr=29,36&id=46&sort=&view=1,2,3,6,4,16,5,12;http://www.shop4.cz/ls/?filtr=36&id=46&sort=&view=1,2,3,6,4,16,5,12
15;1074980743;160.218.40.25;2c88c705f442cb398e29b03b28c5b71d;/ls/?filtr=68&id=75&sort=&view=6,9,21,29;http://www.shop5.cz/ls/?id=75
10;1074980754;212.20.106.139;97a8df554625f3563859fbcbcbbc818b;/dt/?c=14990;http://www.shop1.cz/ls/?filtr=12,4,1&id=3&sort=&view=1,9,11,29,35
16;1074980753;212.90.234.141;7c52f74d8a42dbc08600f3818a115d98;/ls/?&id=139&view=11,4,7,8,13,23,42&pozice=100;http://www.shop6.cz/ls/?&id=139&view=11,4,7,8,13,23,42&pozice=80
17;1074980756;195.113.61.153;f00918ba2069e47fd8eb926d76a52aac;/dt/?c=15972;http://www.shop7.cz/ls/index.php?&id=155&sort=45&view=1,2,3,4,38,6,31,35&filtr=12
12;1074980751;160.218.40.10;21ff44b3326e0da933214f491a40386c;/ls/?filtr=14&id=29&sort=&view=1,3,25,4,5;http://www.shop3.cz/ls/?id=29
17;1074980758;212.65.233.31;9abee9833d30762f3f55250b66f9b005;/ls/?id=154&sort=_35;http://www.shop7.cz/ls/?id=153&sort=_32
14;1074980759;212.80.76.102;38c0aa980396bf51c1a145b4c3b85b01;/;
14;1074980759;212.80.76.102;38c0aa980396bf51c1a145b4c3b85b01;/;
14;1074980759;80.218.108.56;3377cd5510444bbcc8be0797eb4a52dc;/akce/;http://www.shop4.cz/
10;1074980762;62.245.78.96;3029bbb2b97fc3c36a07cd238cdd4267;/;
10;1074980765;212.71.160.201;811518ae4157402f4110511a315a9367;/dt/param.php?id=195;
14;1074980766;194.228.133.103;232764044ff68d10241ffc25a59e89ca;/dt/?c=11944;http://www.shop4.cz/ls/index.php?&id=59&view=1,2,3,4,5,6,11,12&p_6=A&p_11=bílá&p_13=ano&filtr=40,42,35,36&sort=,4
16;1074980766;212.90.234.141;7c52f74d8a42dbc08600f3818a115d98;/dt/?c=8651;http://www.shop6.cz/ls/?&id=139&view=11,4,7,8,13,23,42&pozice=100
17;1074980768;62.84.131.161;14306abf034967aa7d87c395870b7b42;/dt/?c=14796&tisk=ano;
14;1074980770;193.108.67.10;9ea4684257e93ce009f44470dd739a78;/ct/?c=164;http://www.shop4.cz/ls/?&id=53&view=1,2,3,4,5,6,21,11&pozice=20
15;1074980770;62.245.90.153;2baabc889319053df2c79143e9bd69c5;/;http://ad2.billboard.cz/please/showit/2290/1/2/1/?typkodu=html&topmargin=0&leftmargin=0&ubl=en-us&ucc=x86&ucd=32&uce=true&udx=96&udy=96&usl=en-us&uje=true&uah=738&uaw=1024&ubd=0&uhe=768&ulx=96&uly=96&use=true&uto=-60&uui=0&uul=en-us&uwi=1024&href=http%3A//www.hwshop.cz/Main.asp%3FCLS%3DPRODUCT%26PRO_ID%3D84672&popis=ano&okraj=ano&bgcolor=ffffff&text=606060&link=0000ff&bust=0.3224630374266971&target=_blank
11;1074980773;213.220.199.135;3e38a6af7ab461679d361fce48334fd8;/ct/?c=148;http://www.shop2.cz/onakupu/
14;1074980773;193.108.67.10;9ea4684257e93ce009f44470dd739a78;/ls/?id=54;http://www.shop4.cz/ct/?c=164
11;1074980775;213.220.199.135;3e38a6af7ab461679d361fce48334fd8;/ls/?id=18;http://www.shop2.cz/ct/?c=148
11;1074980777;213.220.199.135;3e38a6af7ab461679d361fce48334fd8;/ls/index.php?&id=18&view=1,2,3,8&filtr=22;http://www.shop2.cz/ls/?id=18
14;1074980775;160.218.40.12;929e167df09acec8273bd6940c0bd940;/dt/?c=15950;http://www.shop4.cz/ls/?&p_18=ano&p_9=300&p_9_=>&p_11=HEPA&id=101&view=8%2C9%2C10%2C11%2C15&&aktul=1
14;1074980780;194.212.129.8;be0b2efb037db0e4759758ba4c6ed062;/dt/?c=9667;http://www.shop4.cz/ls/?filtr=29,36&id=46&sort=&view=1,2,3,6,4,16,5,12
16;1074980778;217.77.165.35;f388e829269cca7815c903779bd6d8bf;/dt/?c=14575;http://www.shop6.cz/ls/?id=148
11;1074980782;213.220.199.135;3e38a6af7ab461679d361fce48334fd8;/dt/?c=847;http://www.shop2.cz/ls/index.php?&id=18&view=1,2,3,8&filtr=22
11;1074980785;213.220.199.135;3e38a6af7ab461679d361fce48334fd8;/kosik/pridat.php;http://www.shop2.cz/dt/?c=847
14;1074980785;80.250.1.185;9bfab9930b08bc193c7374db94138d6d;/ls/index.php?&id=45&view=1,2,3,4,5,7,11,10&sort=,15,4&pozice=20;http://www.shop4.cz/ls/index.php?&id=45&view=1,2,3,4,5,7,11,10&sort=,15,4
14;1074980786;193.108.67.10;9ea4684257e93ce009f44470dd739a78;/ls/preber.php;http://www.shop4.cz/ls/?id=54
12;1074980781;160.218.40.10;21ff44b3326e0da933214f491a40386c;/dt/?c=13353;http://www.shop3.cz/ls/?filtr=14&id=29&sort=&view=1,3,25,4,5
11;1074980786;213.220.199.135;3e38a6af7ab461679d361fce48334fd8;/kosik/index.php?;http://www.shop2.cz/dt/?c=847
14;1074980787;193.108.67.10;9ea4684257e93ce009f44470dd739a78;/ls/?filtr=42&id=54&sort=&view=1,2,3,4,5,21,11;http://www.shop4.cz/ls/?id=54
17;1074980788;62.84.131.161;86a7ad022cfec92820998ea88fd91b6f;/dt/obr.php?id=17067;
17;1074980789;195.113.61.153;f00918ba2069e47fd8eb926d76a52aac;/dt/?c=15955;http://www.shop7.cz/ls/index.php?&id=155&sort=45&view=1,2,3,4,38,6,31,35&filtr=12
14;1074980790;212.11.116.208;5834c601db07ed7ddc1367526882c964;/dt/?c=15557;http://www.shop4.cz/ls/?&view=1%2C2%2C3%2C4%2C6%2C18%2C22%2C23%2C24%2C15%2C10&id=51&sort=%2C4&
10;1074980793;212.71.160.201;811518ae4157402f4110511a315a9367;/dt/param.php?id=218;
10;1074980792;62.77.119.62;7735793a5ae251d2e6bb0607fc0a06f9;/;http://obchody.atlas.cz/foto-kino_optika/digitalni_fotoaparaty/
15;1074980794;147.32.88.8;470fe06f2fb3ee4b8999975b1364641c;/dt/?c=4845;
11;1074980795;213.220.199.135;3e38a6af7ab461679d361fce48334fd8;/kosik/udaje.php;http://www.shop2.cz/kosik/index.php?
14;1074980795;62.245.72.142;e3b1de43791230303d379d4606cc802e;/znacka/?c=44;http://www.shop4.cz/dt/?c=2266
17;1074980797;212.65.233.31;9abee9833d30762f3f55250b66f9b005;/dt/?c=12501;http://www.shop7.cz/ls/?id=154&sort=_35
14;1074980794;194.228.133.103;232764044ff68d10241ffc25a59e89ca;/dt/?c=2781;http://www.shop4.cz/ls/index.php?&id=59&view=1,2,3,4,5,6,11,12&p_6=A&p_11=bílá&p_13=ano&filtr=40,42,35,36&sort=,4
14;1074980802;212.90.250.138;f9bd0d0d5d7b9a1ce49fcad4d5f1d157;/;http://dir.seznam.cz/Nakupovani_na_internetu/Prodejci_spotrebni_elektroniky_a_elektrotechniky/Bila_technika/
15;1074980803;62.245.90.153;2baabc889319053df2c79143e9bd69c5;/ls/?id=76;http://www.shop5.cz/
17;1074980805;195.113.61.153;f00918ba2069e47fd8eb926d76a52aac;/ls/index.php?&id=155&view=1,2,3,4,38,6,31,35&sort=45&filtr=177;http://www.shop7.cz/ls/index.php?&id=155&sort=45&view=1,2,3,4,38,6,31,35&filtr=12
15;1074980806;212.90.242.150;8c8ca619f95b96da0b74a9b516b177bd;/df/pridat.php?id=5250;http://www.shop5.cz/dt/?c=5250
14;1074980806;80.218.108.56;3377cd5510444bbcc8be0797eb4a52dc;/akce/?kat=77;http://www.shop4.cz/akce/
15;1074980801;160.218.40.25;2c88c705f442cb398e29b03b28c5b71d;/ls/?id=77;http://www.shop5.cz/ls/?filtr=68&id=75&sort=&view=6,9,21,29
17;1074980808;62.84.131.158;4da8a5321d9d18151a5c149cf6d81f19;/dt/obr.php?id=17081;
15;1074980806;212.90.242.150;8c8ca619f95b96da0b74a9b516b177bd;/dt/?c=5250;http://www.shop5.cz/dt/?c=5250
10;1074980808;212.11.101.224;ddf75543271d0c07af1799ba2412da31;/ls/?filtr=9&id=3&sort=&view=1,9,11,29,35;
15;1074980811;62.245.90.153;2baabc889319053df2c79143e9bd69c5;/ls/index.php?&id=76&view=2,5,6,9,31&sort=,4;http://www.shop5.cz/ls/?id=76
16;1074980808;212.90.234.141;7c52f74d8a42dbc08600f3818a115d98;/dt/?c=8652;http://www.shop6.cz/ls/?&id=139&view=11,4,7,8,13,23,42&pozice=100
17;1074980811;195.113.61.153;f00918ba2069e47fd8eb926d76a52aac;/dt/?c=12397;http://www.shop7.cz/ls/index.php?&id=155&view=1,2,3,4,38,6,31,35&sort=45&filtr=177
10;1074980808;212.20.106.139;97a8df554625f3563859fbcbcbbc818b;/dt/?c=12825;http://www.shop1.cz/ls/?filtr=12,4,1&id=3&sort=&view=1,9,11,29,35
14;1074980813;160.218.40.12;929e167df09acec8273bd6940c0bd940;/df/pridat.php?id=15950;http://www.shop4.cz/dt/?c=15950
16;1074980810;62.177.102.143;b1a795db9c3fdbfa48e49d7fa3468279;/;
14;1074980813;193.108.67.10;9ea4684257e93ce009f44470dd739a78;/ct/?c=164;http://www.shop4.cz/ls/?filtr=42&id=54&sort=&view=1,2,3,4,5,21,11
12;1074980809;160.218.150.89;08e94dd98a55781ccf182b2c05926ae1;/znacka/?&pozice=20&c=102;http://www.shop3.cz/znacka/?c=102
11;1074980814;213.220.199.135;3e38a6af7ab461679d361fce48334fd8;/kosik/udaje.php;http://www.shop2.cz/kosik/udaje.php
14;1074980815;212.158.147.243;6cb7080409945f451f6af69c73e65da0;/ct/?c=505;http://www.shop4.cz/
12;1074980812;195.47.9.108;32b7a83394c4cc4a5e5722f566d53044;/ct/?c=153;http://www.shop3.cz/
14;1074980816;80.250.1.185;9bfab9930b08bc193c7374db94138d6d;/ls/index.php?&id=45&view=1,2,3,4,5,7,11,10&sort=,15,4&pozice=40;http://www.shop4.cz/ls/index.php?&id=45&view=1,2,3,4,5,7,11,10&sort=,15,4&pozice=20
14;1074980814;160.218.40.12;929e167df09acec8273bd6940c0bd940;/dt/?c=15950;http://www.shop4.cz/dt/?c=15950
10;1074980818;62.77.119.62;7735793a5ae251d2e6bb0607fc0a06f9;/akce/;http://www.shop1.cz/
10;1074980818;212.11.101.224;ddf75543271d0c07af1799ba2412da31;/ls/?id=4;http://www.shop1.cz/ls/?filtr=9&id=3&sort=&view=1,9,11,29,35
10;1074980821;212.11.101.224;ddf75543271d0c07af1799ba2412da31;/ls/preber.php;http://www.shop1.cz/ls/?id=4
14;1074980820;212.158.147.243;6cb7080409945f451f6af69c73e65da0;/ls/?id=106;http://www.shop4.cz/ct/?c=505
15;1074980821;62.245.90.153;2baabc889319053df2c79143e9bd69c5;/dt/?c=15291;http://www.shop5.cz/ls/index.php?&id=76&view=2,5,6,9,31&sort=,4
10;1074980821;212.11.101.224;ddf75543271d0c07af1799ba2412da31;/ls/?filtr=9&id=4&sort=&view=1,8,10,11,29,36;http://www.shop1.cz/ls/?id=4
16;1074980822;212.90.234.141;7c52f74d8a42dbc08600f3818a115d98;/dt/?c=8632;http://www.shop6.cz/ls/?&id=139&view=11,4,7,8,13,23,42&pozice=100
17;1074980825;195.113.61.153;f00918ba2069e47fd8eb926d76a52aac;/dt/?c=15108;http://www.shop7.cz/ls/index.php?&id=155&view=1,2,3,4,38,6,31,35&sort=45&filtr=177
10;1074980825;212.20.106.139;97a8df554625f3563859fbcbcbbc818b;/ls/?&id=3&view=1,9,11,29,35&filtr=12,4,1&pozice=20;http://www.shop1.cz/ls/?filtr=12,4,1&id=3&sort=&view=1,9,11,29,35
11;1074980827;213.220.199.135;3e38a6af7ab461679d361fce48334fd8;/kosik/udaje.php;http://www.shop2.cz/kosik/udaje.php
15;1074980822;160.218.40.25;2c88c705f442cb398e29b03b28c5b71d;/ct/?c=173;http://www.shop5.cz/ls/?id=77
17;1074980828;62.84.131.161;65b186560801d0917dc2aaa452d354c4;/ct/?c=53&tisk=ano;
10;1074980829;212.71.160.201;811518ae4157402f4110511a315a9367;/kosik/pridat.php;http://www.shop1.cz/df/?tree=3&id=9697,9696
10;1074980829;212.71.160.201;811518ae4157402f4110511a315a9367;/kosik/index.php?;http://www.shop1.cz/df/?tree=3&id=9697,9696
12;1074980831;80.188.43.18;3c099d96631a10ffd3415acf014e6786;/znacka/?c=8;http://search.seznam.cz/search.cgi?w=Sony&mod=l-p-s-1-y-n&a=0
14;1074980832;194.228.153.158;68bdf97c2061b99c7628a9c0ae8fe7de;/;http://search.seznam.cz/search.cgi?w=www.shop4.cz&mod=l-p-s-1-y-n&a=0
14;1074980836;212.90.250.138;f9bd0d0d5d7b9a1ce49fcad4d5f1d157;/ct/?c=162;http://www.shop4.cz/
14;1074980836;194.228.133.103;232764044ff68d10241ffc25a59e89ca;/findp/?&id=59&view=1,2,3,4,5,6,11,12&sort=,4&p_6=A&p_11=bílá&p_13=ano&filtr=40,42,35,36;http://www.shop4.cz/ls/index.php?&id=59&view=1,2,3,4,5,6,11,12&p_6=A&p_11=bílá&p_13=ano&filtr=40,42,35,36&sort=,4
10;1074980836;212.20.106.139;97a8df554625f3563859fbcbcbbc818b;/dt/?c=6268;http://www.shop1.cz/ls/?&id=3&view=1,9,11,29,35&filtr=12,4,1&pozice=20
12;1074980826;195.47.9.108;32b7a83394c4cc4a5e5722f566d53044;/ls/?id=30;http://www.shop3.cz/ct/?c=153
17;1074980844;212.65.233.31;9abee9833d30762f3f55250b66f9b005;/dt/?c=13275;http://www.shop7.cz/ls/?id=154&sort=_35
10;1074980846;192.229.17.113;e112bfca0e319cd431192d2cb95472d1;/ls/?id=3;http://www.shop1.cz/ct/?c=141
14;1074980844;193.108.67.10;9ea4684257e93ce009f44470dd739a78;/dt/?c=13025;http://www.shop4.cz/ct/?c=164
12;1074980845;160.218.150.89;08e94dd98a55781ccf182b2c05926ae1;/dt/?c=11692;http://www.shop3.cz/znacka/?&pozice=20&c=102
17;1074980848;62.84.131.158;69bb03fe1c9958e5665e4c068a8fb68d;/dt/obr.php?id=17131;
12;1074980849;195.47.72.138;c5179d3c41785d442071c7d06bdabc44;/;
12;1074980853;195.47.9.108;32b7a83394c4cc4a5e5722f566d53044;/ls/preber.php;http://www.shop3.cz/ls/?id=30
14;1074980855;194.228.133.103;232764044ff68d10241ffc25a59e89ca;/findp/preber3.php;http://www.shop4.cz/findp/?&id=59&view=1,2,3,4,5,6,11,12&sort=,4&p_6=A&p_11=bílá&p_13=ano&filtr=40,42,35,36
12;1074980853;195.47.9.108;32b7a83394c4cc4a5e5722f566d53044;/ls/?filtr=25&id=30&sort=&view=1,3,25,4,5;http://www.shop3.cz/ls/?id=30
14;1074980856;194.228.133.103;232764044ff68d10241ffc25a59e89ca;/findp/?id=59&akce=nic&p_6=A&p_11=b%EDl%E1&p_24=ano&p_13=ano&p_22=ano&id=59&sort=%2C4&filtr=40%2C42%2C35%2C36&view=1%2C2%2C3%2C4%2C5%2C6%2C11%2C12&;http://www.shop4.cz/findp/?&id=59&view=1,2,3,4,5,6,11,12&sort=,4&p_6=A&p_11=bílá&p_13=ano&filtr=40,42,35,36
16;1074980853;217.77.165.35;f388e829269cca7815c903779bd6d8bf;/ls/?id=139;http://www.shop6.cz/dt/?c=14575
16;1074980857;195.47.72.138;5ba571456223df8a064e40b9a617c2c8;/;http://www.shop3.cz/
11;1074980859;66.196.72.88;b59fd681f3dc675005a89acbdadcd188;/poradna/?thread_id=5380&thread_srv_id=1;
14;1074980859;212.158.147.243;6cb7080409945f451f6af69c73e65da0;/dt/?c=14609;http://www.shop4.cz/ls/?id=106
12;1074980857;160.218.150.89;08e94dd98a55781ccf182b2c05926ae1;/dt/?c=11692;http://www.shop3.cz/znacka/?&pozice=20&c=102
14;1074980864;62.209.240.190;baa679fca7340db5f8ad3566050e3b73;/poradna/?th=9150&ths=1;http://www.google.com/search?q=iar+siltal&hl=cs&lr=&ie=UTF-8&oe=UTF-8&start=20&sa=N
14;1074980867;212.90.250.138;f9bd0d0d5d7b9a1ce49fcad4d5f1d157;/ls/?id=48;http://www.shop4.cz/ct/?c=162
14;1074980869;194.228.133.103;232764044ff68d10241ffc25a59e89ca;/findp/preber3.php;http://www.shop4.cz/findp/?id=59&akce=nic&p_6=A&p_11=b%EDl%E1&p_24=ano&p_13=ano&p_22=ano&id=59&sort=%2C4&filtr=40%2C42%2C35%2C36&view=1%2C2%2C3%2C4%2C5%2C6%2C11%2C12&
14;1074980870;194.228.133.103;232764044ff68d10241ffc25a59e89ca;/findp/?id=59&akce=nic&p_6=A&p_11=b%EDl%E1&p_13=ano&p_22=ano&id=59&sort=%2C4&filtr=40%2C42%2C35%2C36&view=1%2C2%2C3%2C4%2C5%2C6%2C11%2C12&;http://www.shop4.cz/findp/?id=59&akce=nic&p_6=A&p_11=b%EDl%E1&p_24=ano&p_13=ano&p_22=ano&id=59&sort=%2C4&filtr=40%2C42%2C35%2C36&view=1%2C2%2C3%2C4%2C5%2C6%2C11%2C12&
16;1074980874;217.77.165.35;f388e829269cca7815c903779bd6d8bf;/ls/index.php?&id=139&view=11,4,7,8,13,23,42&filtr=128;http://www.shop6.cz/ls/?id=139
14;1074980873;212.158.147.243;6cb7080409945f451f6af69c73e65da0;/ls/?&id=106&view=1,3,4,5,9&pozice=20;http://www.shop4.cz/ls/?id=106
14;1074980874;194.212.139.52;638b737b6b409c7601e6e6d03bc43b48;/dt/?c=7492;http://search1.seznam.cz/search.cgi?mod=k-p-y&w=krups
10;1074980877;192.229.17.113;e112bfca0e319cd431192d2cb95472d1;/dt/?c=8551;http://www.shop1.cz/ls/?id=3
14;1074980879;212.11.116.208;5834c601db07ed7ddc1367526882c964;/dt/?c=11824;http://www.shop4.cz/ls/?&view=1%2C2%2C3%2C4%2C6%2C18%2C22%2C23%2C24%2C15%2C10&id=51&sort=%2C4&
15;1074980879;160.218.40.25;2c88c705f442cb398e29b03b28c5b71d;/findf/?full=iriver&x=4&y=10;http://www.shop5.cz/ct/?c=173
11;1074980887;80.188.184.82;8e7d6e746d0fafeea2f6752d6103f3b8;/ct/?c=151;http://search1.seznam.cz/search.cgi?mod=k-p-y&w=diktafony
14;1074980887;194.228.153.158;68bdf97c2061b99c7628a9c0ae8fe7de;/ct/?c=162;http://www.shop4.cz/
17;1074980888;62.84.131.158;ae5b2900219e9c4343a0eda0a567c330;/dt/param.php?id=666;
16;1074980888;213.246.107.94;bb1a331c78758c433a015451a8a03f5b;/;http://www.google.com/search?q=TELEFON%2BPHILIPS%2Bcz&ie=UTF-8&oe=UTF-8&hl=cs&lr=
17;1074980888;212.65.233.31;9abee9833d30762f3f55250b66f9b005;/ls/?id=150&sort=_12;http://www.shop7.cz/ls/?id=154&sort=_35
17;1074980890;193.84.33.202;ee77ebd0178e8ce7f9147b92cf0dbfb6;/;
14;1074980847;80.250.1.185;9bfab9930b08bc193c7374db94138d6d;/dt/?c=12907;http://www.shop4.cz/ls/index.php?&id=45&view=1,2,3,4,5,7,11,10&sort=,15,4&pozice=40
11;1074980890;160.218.40.10;2455dd8fa0da3edb171beb77c0444e51;/;http://www.shop3.cz/dt/?c=13353
14;1074980894;194.228.133.103;232764044ff68d10241ffc25a59e89ca;/ls/preber.php;http://www.shop4.cz/ls/index.php?&id=59&view=1,2,3,4,5,6,11,12&p_6=A&p_11=bílá&p_13=ano&filtr=40,42,35,36&sort=,4
